region,subregion,country,area,country_area,date,confirmed_cases,deaths,recovered,population,lat,long,lat_long_flag,pop_flag,active,confirmed_cases_rate,deaths_rate,recovered_rate,active_rate,C_xs_T,devt_time
Eastern And South-Eastern Asia,Eastern Asia,China,Chongqing,China - Chongqing,07/03/2020,576,6,526,31.8916314,30.0572,107.874,1,1,44,18.06116447,0.010416667,0.913194444,0.076388889,1,37
Eastern And South-Eastern Asia,Eastern Asia,China,Chongqing,China - Chongqing,08/03/2020,576,6,527,31.8916314,30.0572,107.874,1,1,43,18.06116447,0.010416667,0.914930556,0.074652778,1,38
Eastern And South-Eastern Asia,Eastern Asia,China,Chongqing,China - Chongqing,09/03/2020,576,6,542,31.8916314,30.0572,107.874,1,1,28,18.06116447,0.010416667,0.940972222,0.048611111,1,39
Eastern And South-Eastern Asia,Eastern Asia,China,Chongqing,China - Chongqing,10/03/2020,576,6,547,31.8916314,30.0572,107.874,1,1,23,18.06116447,0.010416667,0.949652778,0.039930556,1,40
Eastern And South-Eastern Asia,Eastern Asia,China,Chongqing,China - Chongqing,11/03/2020,576,6,554,31.8916314,30.0572,107.874,1,1,16,18.06116447,0.010416667,0.961805556,0.027777778,1,41
Eastern And South-Eastern Asia,Eastern Asia,China,Chongqing,China - Chongqing,12/03/2020,576,6,564,31.8916314,30.0572,107.874,1,1,6,18.06116447,0.010416667,0.979166667,0.010416667,1,42
Eastern And South-Eastern Asia,Eastern Asia,China,Chongqing,China - Chongqing,13/03/2020,576,6,566,31.8916314,30.0572,107.874,1,1,4,18.06116447,0.010416667,0.982638889,0.006944444,1,43
Eastern And South-Eastern Asia,Eastern Asia,China,Chongqing,China - Chongqing,14/03/2020,576,6,569,31.8916314,30.0572,107.874,1,1,1,18.06116447,0.010416667,0.987847222,0.001736111,1,44
Eastern And South-Eastern Asia,Eastern Asia,China,Chongqing,China - Chongqing,15/03/2020,576,6,570,31.8916314,30.0572,107.874,1,1,0,18.06116447,0.010416667,0.989583333,0,1,45
Eastern And South-Eastern Asia,Eastern Asia,China,Chongqing,China - Chongqing,16/03/2020,576,6,570,31.8916314,30.0572,107.874,1,1,0,18.06116447,0.010416667,0.989583333,0,1,46
Eastern And South-Eastern Asia,Eastern Asia,China,Chongqing,China - Chongqing,17/03/2020,576,6,570,31.8916314,30.0572,107.874,1,1,0,18.06116447,0.010416667,0.989583333,0,1,47
Eastern And South-Eastern Asia,Eastern Asia,China,Chongqing,China - Chongqing,18/03/2020,576,6,570,31.8916314,30.0572,107.874,1,1,0,18.06116447,0.010416667,0.989583333,0,1,48
Eastern And South-Eastern Asia,Eastern Asia,China,Chongqing,China - Chongqing,19/03/2020,576,6,570,31.8916314,30.0572,107.874,1,1,0,18.06116447,0.010416667,0.989583333,0,1,49
Eastern And South-Eastern Asia,Eastern Asia,China,Chongqing,China - Chongqing,20/03/2020,576,6,570,31.8916314,30.0572,107.874,1,1,0,18.06116447,0.010416667,0.989583333,0,1,50
Eastern And South-Eastern Asia,Eastern Asia,China,Chongqing,China - Chongqing,21/03/2020,576,6,570,31.8916314,30.0572,107.874,1,1,0,18.06116447,0.010416667,0.989583333,0,1,51
Eastern And South-Eastern Asia,Eastern Asia,China,Chongqing,China - Chongqing,22/03/2020,577,6,570,31.8916314,30.0572,107.874,1,1,1,18.09252066,0.010398614,0.987868284,0.001733102,1,52
Eastern And South-Eastern Asia,Eastern Asia,China,Chongqing,China - Chongqing,23/03/2020,577,6,570,31.8916314,30.0572,107.874,1,1,1,18.09252066,0.010398614,0.987868284,0.001733102,1,53
Eastern And South-Eastern Asia,Eastern Asia,China,Chongqing,China - Chongqing,24/03/2020,578,6,570,31.8916314,30.0572,107.874,1,1,2,18.12387685,0.010380623,0.98615917,0.003460208,1,54
Eastern And South-Eastern Asia,Eastern Asia,China,Chongqing,China - Chongqing,25/03/2020,578,6,570,31.8916314,30.0572,107.874,1,1,2,18.12387685,0.010380623,0.98615917,0.003460208,1,55
Eastern And South-Eastern Asia,Eastern Asia,China,Chongqing,China - Chongqing,26/03/2020,578,6,570,31.8916314,30.0572,107.874,1,1,2,18.12387685,0.010380623,0.98615917,0.003460208,1,56
Eastern And South-Eastern Asia,Eastern Asia,China,Chongqing,China - Chongqing,27/03/2020,578,6,570,31.8916314,30.0572,107.874,1,1,2,18.12387685,0.010380623,0.98615917,0.003460208,1,57
Eastern And South-Eastern Asia,Eastern Asia,China,Chongqing,China - Chongqing,28/03/2020,578,6,570,31.8916314,30.0572,107.874,1,1,2,18.12387685,0.010380623,0.98615917,0.003460208,1,58
Eastern And South-Eastern Asia,Eastern Asia,China,Chongqing,China - Chongqing,29/03/2020,579,6,570,31.8916314,30.0572,107.874,1,1,3,18.15523304,0.010362694,0.984455959,0.005181347,1,59
Eastern And South-Eastern Asia,Eastern Asia,China,Chongqing,China - Chongqing,30/03/2020,579,6,570,31.8916314,30.0572,107.874,1,1,3,18.15523304,0.010362694,0.984455959,0.005181347,1,60
Eastern And South-Eastern Asia,Eastern Asia,China,Chongqing,China - Chongqing,31/03/2020,579,6,570,31.8916314,30.0572,107.874,1,1,3,18.15523304,0.010362694,0.984455959,0.005181347,1,61
Eastern And South-Eastern Asia,Eastern Asia,China,Chongqing,China - Chongqing,01/04/2020,579,6,570,31.8916314,30.0572,107.874,1,1,3,18.15523304,0.010362694,0.984455959,0.005181347,1,62
Eastern And South-Eastern Asia,Eastern Asia,China,Chongqing,China - Chongqing,02/04/2020,579,6,570,31.8916314,30.0572,107.874,1,1,3,18.15523304,0.010362694,0.984455959,0.005181347,1,63
Eastern And South-Eastern Asia,Eastern Asia,China,Chongqing,China - Chongqing,03/04/2020,579,6,570,31.8916314,30.0572,107.874,1,1,3,18.15523304,0.010362694,0.984455959,0.005181347,1,64
Eastern And South-Eastern Asia,Eastern Asia,China,Chongqing,China - Chongqing,04/04/2020,579,6,570,31.8916314,30.0572,107.874,1,1,3,18.15523304,0.010362694,0.984455959,0.005181347,1,65
Eastern And South-Eastern Asia,Eastern Asia,China,Chongqing,China - Chongqing,05/04/2020,579,6,570,31.8916314,30.0572,107.874,1,1,3,18.15523304,0.010362694,0.984455959,0.005181347,1,66
Eastern And South-Eastern Asia,Eastern Asia,China,Chongqing,China - Chongqing,06/04/2020,579,6,570,31.8916314,30.0572,107.874,1,1,3,18.15523304,0.010362694,0.984455959,0.005181347,1,67
Eastern And South-Eastern Asia,Eastern Asia,China,Chongqing,China - Chongqing,07/04/2020,579,6,570,31.8916314,30.0572,107.874,1,1,3,18.15523304,0.010362694,0.984455959,0.005181347,1,68
Eastern And South-Eastern Asia,Eastern Asia,China,Fujian,China - Fujian,22/01/2020,1,0,0,40.56200663,26.0789,117.9874,1,1,1,0.024653613,0,0,1,0,-14
Eastern And South-Eastern Asia,Eastern Asia,China,Fujian,China - Fujian,23/01/2020,5,0,0,40.56200663,26.0789,117.9874,1,1,5,0.123268063,0,0,1,0,-13
Eastern And South-Eastern Asia,Eastern Asia,China,Fujian,China - Fujian,24/01/2020,10,0,0,40.56200663,26.0789,117.9874,1,1,10,0.246536127,0,0,1,0,-12
Eastern And South-Eastern Asia,Eastern Asia,China,Fujian,China - Fujian,25/01/2020,18,0,0,40.56200663,26.0789,117.9874,1,1,18,0.443765028,0,0,1,0,-11
Eastern And South-Eastern Asia,Eastern Asia,China,Fujian,China - Fujian,26/01/2020,35,0,0,40.56200663,26.0789,117.9874,1,1,35,0.862876443,0,0,1,0,-10
Eastern And South-Eastern Asia,Eastern Asia,China,Fujian,China - Fujian,27/01/2020,59,0,0,40.56200663,26.0789,117.9874,1,1,59,1.454563147,0,0,1,0,-9
Eastern And South-Eastern Asia,Eastern Asia,China,Fujian,China - Fujian,28/01/2020,80,0,0,40.56200663,26.0789,117.9874,1,1,80,1.972289012,0,0,1,0,-8
Eastern And South-Eastern Asia,Eastern Asia,China,Fujian,China - Fujian,29/01/2020,84,0,0,40.56200663,26.0789,117.9874,1,1,84,2.070903463,0,0,1,0,-7
Eastern And South-Eastern Asia,Eastern Asia,China,Fujian,China - Fujian,30/01/2020,101,0,0,40.56200663,26.0789,117.9874,1,1,101,2.490014878,0,0,1,0,-6
Eastern And South-Eastern Asia,Eastern Asia,China,Fujian,China - Fujian,31/01/2020,120,0,0,40.56200663,26.0789,117.9874,1,1,120,2.958433519,0,0,1,0,-5
Eastern And South-Eastern Asia,Eastern Asia,China,Fujian,China - Fujian,01/02/2020,144,0,0,40.56200663,26.0789,117.9874,1,1,144,3.550120222,0,0,1,0,-4
Eastern And South-Eastern Asia,Eastern Asia,China,Fujian,China - Fujian,02/02/2020,159,0,0,40.56200663,26.0789,117.9874,1,1,159,3.919924412,0,0,1,0,-3
Eastern And South-Eastern Asia,Eastern Asia,China,Fujian,China - Fujian,03/02/2020,179,0,1,40.56200663,26.0789,117.9874,1,1,178,4.412996665,0,0.005586592,0.994413408,0,-2
Eastern And South-Eastern Asia,Eastern Asia,China,Fujian,China - Fujian,04/02/2020,194,0,3,40.56200663,26.0789,117.9874,1,1,191,4.782800855,0,0.015463918,0.984536082,0,-1
Eastern And South-Eastern Asia,Eastern Asia,China,Fujian,China - Fujian,05/02/2020,205,0,11,40.56200663,26.0789,117.9874,1,1,194,5.053990594,0,0.053658537,0.946341463,1,0
Eastern And South-Eastern Asia,Eastern Asia,China,Fujian,China - Fujian,06/02/2020,215,0,14,40.56200663,26.0789,117.9874,1,1,201,5.300526721,0,0.065116279,0.934883721,1,1
Eastern And South-Eastern Asia,Eastern Asia,China,Fujian,China - Fujian,07/02/2020,224,0,20,40.56200663,26.0789,117.9874,1,1,204,5.522409235,0,0.089285714,0.910714286,1,2
Eastern And South-Eastern Asia,Eastern Asia,China,Fujian,China - Fujian,08/02/2020,239,0,24,40.56200663,26.0789,117.9874,1,1,215,5.892213425,0,0.10041841,0.89958159,1,3
Eastern And South-Eastern Asia,Eastern Asia,China,Fujian,China - Fujian,09/02/2020,250,0,35,40.56200663,26.0789,117.9874,1,1,215,6.163403164,0,0.14,0.86,1,4
Eastern And South-Eastern Asia,Eastern Asia,China,Fujian,China - Fujian,10/02/2020,261,0,39,40.56200663,26.0789,117.9874,1,1,222,6.434592903,0,0.149425287,0.850574713,1,5
Eastern And South-Eastern Asia,Eastern Asia,China,Fujian,China - Fujian,11/02/2020,267,0,45,40.56200663,26.0789,117.9874,1,1,222,6.582514579,0,0.168539326,0.831460674,1,6
Eastern And South-Eastern Asia,Eastern Asia,China,Fujian,China - Fujian,12/02/2020,272,0,53,40.56200663,26.0789,117.9874,1,1,219,6.705782642,0,0.194852941,0.805147059,1,7
Eastern And South-Eastern Asia,Eastern Asia,China,Fujian,China - Fujian,13/02/2020,279,0,57,40.56200663,26.0789,117.9874,1,1,222,6.878357931,0,0.204301075,0.795698925,1,8
Eastern And South-Eastern Asia,Eastern Asia,China,Fujian,China - Fujian,14/02/2020,281,0,63,40.56200663,26.0789,117.9874,1,1,218,6.927665156,0,0.224199288,0.775800712,1,9
Eastern And South-Eastern Asia,Eastern Asia,China,Fujian,China - Fujian,15/02/2020,285,0,71,40.56200663,26.0789,117.9874,1,1,214,7.026279607,0,0.249122807,0.750877193,1,10
Eastern And South-Eastern Asia,Eastern Asia,China,Fujian,China - Fujian,16/02/2020,287,0,82,40.56200663,26.0789,117.9874,1,1,205,7.075586832,0,0.285714286,0.714285714,1,11
Eastern And South-Eastern Asia,Eastern Asia,China,Fujian,China - Fujian,17/02/2020,290,0,90,40.56200663,26.0789,117.9874,1,1,200,7.14954767,0,0.310344828,0.689655172,1,12
Eastern And South-Eastern Asia,Eastern Asia,China,Fujian,China - Fujian,18/02/2020,292,0,93,40.56200663,26.0789,117.9874,1,1,199,7.198854896,0,0.318493151,0.681506849,1,13
Eastern And South-Eastern Asia,Eastern Asia,China,Fujian,China - Fujian,19/02/2020,293,0,112,40.56200663,26.0789,117.9874,1,1,181,7.223508508,0,0.38225256,0.61774744,1,14
Eastern And South-Eastern Asia,Eastern Asia,China,Fujian,China - Fujian,20/02/2020,293,1,126,40.56200663,26.0789,117.9874,1,1,166,7.223508508,0.003412969,0.43003413,0.566552901,1,15
Eastern And South-Eastern Asia,Eastern Asia,China,Fujian,China - Fujian,21/02/2020,293,1,149,40.56200663,26.0789,117.9874,1,1,143,7.223508508,0.003412969,0.508532423,0.488054608,1,16
Eastern And South-Eastern Asia,Eastern Asia,China,Fujian,China - Fujian,22/02/2020,293,1,162,40.56200663,26.0789,117.9874,1,1,130,7.223508508,0.003412969,0.552901024,0.443686007,1,17
Eastern And South-Eastern Asia,Eastern Asia,China,Fujian,China - Fujian,23/02/2020,293,1,170,40.56200663,26.0789,117.9874,1,1,122,7.223508508,0.003412969,0.580204778,0.416382253,1,18
Eastern And South-Eastern Asia,Eastern Asia,China,Fujian,China - Fujian,24/02/2020,293,1,183,40.56200663,26.0789,117.9874,1,1,109,7.223508508,0.003412969,0.624573379,0.372013652,1,19
Eastern And South-Eastern Asia,Eastern Asia,China,Fujian,China - Fujian,25/02/2020,294,1,199,40.56200663,26.0789,117.9874,1,1,94,7.248162121,0.003401361,0.676870748,0.319727891,1,20
Eastern And South-Eastern Asia,Eastern Asia,China,Fujian,China - Fujian,26/02/2020,294,1,218,40.56200663,26.0789,117.9874,1,1,75,7.248162121,0.003401361,0.741496599,0.255102041,1,21
Eastern And South-Eastern Asia,Eastern Asia,China,Fujian,China - Fujian,27/02/2020,296,1,228,40.56200663,26.0789,117.9874,1,1,67,7.297469346,0.003378378,0.77027027,0.226351351,1,22
